news_type,true,fav,important,anger,anxiety,funny,informative,familiar,demrep_c,concordant,age,gender,education,income,social_conserv,economic_conserv,Y,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6
0,5,4,5,4,4,5,5,4,2,3,28.0,0.0,1.0,0.0,3,3,1,1,0,0,0,0,0
0,4,4,5,5,5,4,5,4,2,3,28.0,0.0,1.0,0.0,3,3,1,1,0,0,0,0,0
0,5,4,5,5,4,5,5,4,2,3,28.0,0.0,1.0,0.0,3,3,1,1,0,0,0,0,0
0,5,5,4,5,4,5,4,5,2,2,28.0,0.0,1.0,0.0,3,3,1,1,0,0,0,0,0
0,5,5,4,5,4,5,4,4,2,2,28.0,0.0,1.0,0.0,3,3,1,1,0,0,0,0,0
2,5,5,5,4,5,5,4,6,2,2,28.0,0.0,1.0,0.0,3,3,1,1,0,0,0,0,0
2,5,5,5,4,4,5,4,6,2,2,28.0,0.0,1.0,0.0,3,3,1,1,0,0,0,0,0
2,5,5,4,4,4,5,4,5,2,2,28.0,0.0,1.0,0.0,3,3,1,1,0,0,0,0,0
2,5,5,4,4,4,5,4,5,2,2,28.0,0.0,1.0,0.0,3,3,1,1,0,0,0,0,0
2,5,4,5,4,6,5,5,4,2,3,28.0,0.0,1.0,0.0,3,3,1,1,0,0,0,0,0
1,1,6,1,1,1,1,1,1,6,6,40.0,0.0,1.0,1.0,5,5,1,1,0,0,0,0,0
1,1,2,1,1,1,1,1,1,6,2,40.0,0.0,1.0,1.0,5,5,0,1,0,0,0,0,0
1,1,2,1,1,1,4,2,1,6,2,40.0,0.0,1.0,1.0,5,5,1,1,0,0,0,0,0
1,1,2,1,1,1,1,1,1,6,2,40.0,0.0,1.0,1.0,5,5,0,1,0,0,0,0,0
1,1,2,5,2,1,3,1,1,6,2,40.0,0.0,1.0,1.0,5,5,1,1,0,0,0,0,0
1,1,2,1,1,1,1,1,1,6,2,40.0,0.0,1.0,1.0,5,5,0,1,0,0,0,0,0
1,1,3,1,1,1,3,2,1,6,3,40.0,0.0,1.0,1.0,5,5,1,1,0,0,0,0,0
1,1,5,5,1,1,1,4,1,6,5,40.0,0.0,1.0,1.0,5,5,0,1,0,0,0,0,0
0,1,5,1,1,1,1,3,1,6,5,40.0,0.0,1.0,1.0,5,5,0,1,0,0,0,0,0
0,4,2,5,2,4,1,5,2,6,2,40.0,0.0,1.0,1.0,5,5,1,1,0,0,0,0,0
0,1,2,1,1,1,1,1,1,6,2,40.0,0.0,1.0,1.0,5,5,0,1,0,0,0,0,0
0,1,2,1,1,1,1,1,1,6,2,40.0,0.0,1.0,1.0,5,5,0,1,0,0,0,0,0
0,1,2,1,1,1,1,1,1,6,2,40.0,0.0,1.0,1.0,5,5,0,1,0,0,0,0,0
0,1,2,3,1,1,1,3,1,6,2,40.0,0.0,1.0,1.0,5,5,0,1,0,0,0,0,0
2,1,5,1,1,1,1,1,1,6,5,40.0,0.0,1.0,1.0,5,5,1,1,0,0,0,0,0
2,5,1,5,5,5,1,5,2,6,1,40.0,0.0,1.0,1.0,5,5,1,1,0,0,0,0,0
2,1,2,1,1,1,3,1,1,6,2,40.0,0.0,1.0,1.0,5,5,0,1,0,0,0,0,0
2,5,2,2,1,1,1,1,1,6,2,40.0,0.0,1.0,1.0,5,5,0,1,0,0,0,0,0
1,4,1,6,6,6,1,5,1,2,6,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
1,1,6,6,6,6,1,5,3,2,1,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
1,4,6,1,1,1,5,4,6,2,1,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
1,4,6,6,4,5,1,5,1,2,1,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
1,1,3,1,3,1,4,1,1,2,4,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
0,2,2,6,6,5,1,5,2,2,5,41.0,0.0,0.0,0.0,2,2,0,1,0,0,0,0,0
0,5,3,1,1,1,2,5,1,2,4,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
0,2,5,1,1,1,3,4,3,2,2,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
0,4,5,4,6,5,1,4,1,2,2,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
0,4,4,5,5,3,1,6,1,2,3,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
0,5,6,6,1,1,1,5,1,2,1,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
0,3,1,4,5,2,1,5,1,2,6,41.0,0.0,0.0,0.0,2,2,0,1,0,0,0,0,0
2,1,1,6,6,6,1,5,1,2,6,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
2,3,1,4,4,6,1,5,1,2,6,41.0,0.0,0.0,0.0,2,2,0,1,0,0,0,0,0
2,1,6,4,1,1,5,3,1,2,1,41.0,0.0,0.0,0.0,2,2,0,1,0,0,0,0,0
2,4,3,6,6,4,1,5,1,2,4,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
2,5,5,4,1,1,1,4,1,2,2,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
2,4,1,3,3,5,1,4,1,2,6,41.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0
1,1,4,4,4,4,1,1,1,6,4,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
1,3,5,5,4,1,1,1,1,6,5,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
1,4,6,5,5,1,1,1,1,6,6,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
0,4,3,4,5,3,1,1,1,6,3,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
0,2,3,2,1,1,1,1,1,6,3,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
0,6,4,5,4,3,1,3,5,6,4,42.0,1.0,0.0,0.0,4,4,1,1,0,0,0,0,0
0,4,4,4,4,2,1,1,1,6,4,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
0,4,4,4,1,1,1,1,1,6,4,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
0,2,3,1,1,1,2,1,1,6,3,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
0,4,4,3,2,1,1,2,1,6,4,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
0,4,4,3,3,2,1,1,1,6,4,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
0,3,2,1,1,1,2,1,1,6,2,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
0,4,4,3,1,1,1,1,1,6,4,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
0,2,1,4,4,2,1,1,1,6,1,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
2,3,2,1,4,3,1,1,2,6,2,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
2,2,3,1,1,1,1,1,1,6,3,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
2,4,5,5,5,3,1,1,1,6,5,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
2,1,1,4,5,2,1,1,1,6,1,42.0,1.0,0.0,0.0,4,4,0,1,0,0,0,0,0
1,3,2,4,3,2,3,3,1,1,5,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
1,2,3,2,3,2,2,2,4,1,4,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
0,2,2,3,2,4,1,3,1,1,5,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
0,6,6,6,6,6,1,1,1,1,1,26.0,1.0,0.0,1.0,1,1,0,1,0,0,0,0,0
0,3,5,5,4,3,3,3,4,1,2,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
0,3,4,4,3,2,1,3,2,1,3,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
0,2,1,4,3,2,1,2,3,1,6,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
0,3,5,1,2,3,1,3,1,1,2,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
2,2,5,4,2,3,2,3,1,1,2,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
2,2,4,2,4,2,3,3,4,1,3,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
2,4,5,3,3,2,3,1,1,1,2,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
2,3,4,3,3,2,1,2,4,1,3,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
2,1,6,4,2,3,3,2,1,1,1,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
2,1,4,4,2,3,1,1,1,1,3,26.0,1.0,0.0,1.0,1,1,0,1,0,0,0,0,0
2,3,6,4,3,2,3,1,1,1,1,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
2,2,4,2,3,2,1,3,1,1,3,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
2,4,6,4,5,5,1,2,1,1,1,26.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0
2,3,3,3,4,2,3,3,1,1,4,26.0,1.0,0.0,1.0,1,1,0,1,0,0,0,0,0
1,1,1,6,1,1,4,5,1,2,6,30.0,0.0,1.0,0.0,1,2,1,0,1,0,0,0,0
1,1,1,6,6,6,1,5,1,2,6,30.0,0.0,1.0,0.0,1,2,1,0,1,0,0,0,0
1,2,6,6,6,5,1,4,1,2,1,30.0,0.0,1.0,0.0,1,2,1,0,1,0,0,0,0
1,2,1,6,3,4,5,4,1,2,6,30.0,0.0,1.0,0.0,1,2,1,0,1,0,0,0,0
1,2,1,6,1,2,1,2,1,2,6,30.0,0.0,1.0,0.0,1,2,1,0,1,0,0,0,0
0,5,1,5,4,3,1,4,1,2,6,30.0,0.0,1.0,0.0,1,2,1,0,1,0,0,0,0
0,4,6,5,2,3,1,5,1,2,1,30.0,0.0,1.0,0.0,1,2,1,0,1,0,0,0,0
0,3,2,4,2,1,1,6,1,2,5,30.0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,0
0,4,4,5,3,3,1,4,1,2,3,30.0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,0
0,4,5,4,2,1,1,3,1,2,2,30.0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,0
2,3,6,4,2,3,2,4,1,2,1,30.0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,0
2,3,5,4,2,2,1,1,1,2,2,30.0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,0
2,4,1,3,5,1,2,5,1,2,6,30.0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,0
2,3,6,6,3,4,1,6,1,2,1,30.0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,0
2,2,4,5,2,3,1,3,1,2,3,30.0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,0
2,1,4,2,1,1,3,2,1,2,3,30.0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,0
2,4,1,5,1,4,4,5,2,2,6,30.0,0.0,1.0,0.0,1,2,1,0,1,0,0,0,0
2,5,3,4,1,1,1,2,1,2,4,30.0,0.0,1.0,0.0,1,2,0,0,1,0,0,0,0
1,5,4,5,5,4,4,3,5,1,3,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
1,4,2,4,5,3,2,4,5,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
1,5,2,4,3,2,4,4,4,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
1,5,2,4,5,5,4,4,5,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
1,5,2,4,3,5,4,4,5,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
1,5,2,4,5,3,4,4,5,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
0,4,2,4,4,5,5,4,5,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
0,4,1,4,3,5,4,4,3,1,6,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
0,4,2,5,4,5,3,3,4,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
0,4,1,5,4,4,5,3,4,1,6,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
2,4,5,4,4,5,5,5,4,1,2,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
2,5,2,4,3,5,3,4,4,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
2,4,2,4,4,4,5,4,5,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
2,5,2,4,5,5,4,4,4,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
2,4,1,4,2,5,3,4,3,1,6,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
2,5,2,5,2,4,4,3,4,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
2,5,1,4,4,4,4,3,4,1,6,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
2,5,2,5,4,2,2,4,3,1,5,23.0,1.0,1.0,0.0,1,1,1,1,0,0,0,0,0
1,2,4,3,1,1,1,2,1,4,4,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
1,4,5,5,5,3,5,3,1,4,5,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
1,1,3,5,1,2,1,4,1,4,3,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
1,1,1,4,1,1,1,3,1,4,1,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
0,5,4,2,1,1,3,3,1,4,4,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
0,6,5,4,6,1,2,4,3,4,5,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
0,5,1,5,4,3,1,3,1,4,1,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
0,5,2,5,1,5,1,3,1,4,2,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
0,2,5,5,1,4,1,5,1,4,5,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
0,5,5,3,1,1,1,4,1,4,5,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
0,2,5,5,1,1,1,3,1,4,5,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
2,4,6,4,1,1,3,2,1,4,6,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
2,4,1,2,3,1,1,5,1,4,1,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
2,1,4,2,1,1,1,2,1,4,4,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
2,1,5,2,1,1,1,2,1,4,5,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
2,5,5,2,1,1,1,4,1,4,5,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
2,2,1,5,5,4,2,2,1,4,1,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
2,2,3,2,1,1,1,4,1,4,3,35.0,1.0,1.0,0.0,4,4,0,1,0,0,0,0,0
1,2,6,5,4,2,1,5,3,6,6,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
1,6,1,1,6,2,2,5,6,6,1,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
1,4,5,5,3,3,3,6,5,6,5,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
1,2,5,4,2,5,3,5,5,6,5,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
0,6,4,3,1,5,1,4,5,6,4,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
0,6,6,3,5,4,3,4,6,6,6,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
0,4,3,4,2,6,4,3,5,6,3,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
0,3,4,1,6,3,1,2,2,6,4,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
0,5,5,3,1,2,2,3,4,6,5,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
0,1,3,6,1,4,1,5,3,6,3,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
2,4,3,5,1,3,5,4,2,6,3,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
2,2,5,3,2,3,3,5,5,6,5,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
2,4,6,1,6,4,3,2,3,6,6,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
2,2,4,5,4,4,6,4,5,6,4,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
2,1,2,6,2,1,4,5,2,6,2,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
2,2,5,4,6,6,1,3,3,6,5,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
2,2,6,3,2,4,1,3,1,6,6,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
2,2,3,3,2,5,1,3,4,6,3,25.0,1.0,1.0,1.0,5,5,1,0,1,0,0,0,0
1,1,6,1,1,1,1,1,1,3,1,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
1,1,1,6,6,1,1,1,1,3,6,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
1,1,4,6,5,1,1,1,1,3,3,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
1,4,6,5,4,1,1,5,1,3,1,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
1,1,6,1,1,1,1,1,1,3,1,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,3,6,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,3,6,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,3,6,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
0,1,6,5,5,1,1,4,1,3,1,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
0,1,6,6,5,1,1,1,1,3,1,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
0,3,6,4,1,1,1,3,1,3,1,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
2,1,6,5,5,1,1,1,1,3,1,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
2,1,6,6,1,1,1,1,1,3,1,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
2,6,1,6,1,1,1,6,1,3,6,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
2,1,6,2,5,1,1,1,1,3,1,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
2,1,4,1,1,1,1,1,1,3,3,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
2,1,5,6,4,1,1,1,1,3,2,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
2,1,6,6,5,1,1,4,1,3,1,41.0,1.0,1.0,0.0,4,2,0,1,0,0,0,0,0
1,4,3,3,1,1,1,1,1,4,3,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
1,1,6,1,1,1,1,1,1,4,6,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
1,1,1,1,1,1,4,1,1,4,1,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
1,4,6,1,1,1,1,1,1,4,6,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
1,1,6,1,1,1,1,1,1,4,6,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
1,6,1,1,1,1,1,1,1,4,1,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
1,1,4,1,1,1,4,1,1,4,4,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
1,1,4,1,1,1,1,1,1,4,4,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
1,3,1,4,1,3,1,2,1,4,1,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
1,1,1,1,1,1,5,1,1,4,1,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
0,4,3,2,1,1,1,2,1,4,3,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
0,4,5,2,1,1,2,3,1,4,5,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
0,2,2,4,1,2,3,2,1,4,2,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
0,1,6,1,1,1,1,1,1,4,6,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
0,4,6,1,2,2,2,1,1,4,6,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
0,4,1,1,1,1,1,1,1,4,1,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
0,4,2,1,1,1,3,1,1,4,2,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
0,4,1,1,1,1,1,1,1,4,1,30.0,0.0,1.0,0.0,3,4,0,0,1,0,0,0,0
1,1,5,6,3,3,3,3,1,4,5,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
1,5,2,1,1,1,1,6,1,4,2,30.0,1.0,0.0,0.0,3,3,0,1,0,0,0,0,0
1,3,4,5,1,1,1,6,1,4,4,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
1,4,4,2,1,1,1,6,1,4,4,30.0,1.0,0.0,0.0,3,3,0,1,0,0,0,0,0
1,3,3,6,1,1,1,6,1,4,3,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
1,3,4,4,1,1,1,6,1,4,4,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
1,3,3,6,3,1,1,6,1,4,3,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
1,4,4,5,1,1,1,5,1,4,4,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
0,5,3,6,1,1,1,6,1,4,3,30.0,1.0,0.0,0.0,3,3,0,1,0,0,0,0,0
0,4,4,4,2,1,1,6,1,4,4,30.0,1.0,0.0,0.0,3,3,0,1,0,0,0,0,0
0,5,4,5,1,1,1,6,1,4,4,30.0,1.0,0.0,0.0,3,3,0,1,0,0,0,0,0
0,5,3,6,6,3,1,6,1,4,3,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
2,4,4,4,2,1,2,3,1,4,4,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
2,3,3,6,6,1,1,6,1,4,3,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
2,6,3,3,1,1,1,6,1,4,3,30.0,1.0,0.0,0.0,3,3,0,1,0,0,0,0,0
2,1,4,6,6,2,1,5,1,4,4,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
2,4,3,6,2,2,1,6,1,4,3,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
2,4,3,1,1,1,3,6,1,4,3,30.0,1.0,0.0,0.0,3,3,1,1,0,0,0,0,0
1,4,5,2,2,5,5,4,3,2,2,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
1,5,3,6,5,4,4,5,4,2,4,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
1,2,2,2,4,4,3,4,4,2,5,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
1,4,6,2,2,5,5,4,4,2,1,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
1,5,6,5,3,4,5,4,4,2,1,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
1,5,5,2,2,4,5,4,3,2,2,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
1,4,4,3,5,6,6,5,2,2,3,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
0,2,3,3,3,4,3,1,2,2,4,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
0,3,3,4,6,5,4,2,5,2,4,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
0,2,5,6,4,4,3,4,4,2,2,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
0,5,4,5,4,3,2,5,5,2,3,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
0,2,6,5,6,4,4,5,4,2,1,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
2,4,5,4,5,2,6,4,3,2,2,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
2,5,5,4,3,4,2,4,6,2,2,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
2,2,5,5,5,3,2,3,4,2,2,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
2,2,6,3,4,4,4,5,4,2,1,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
2,4,5,5,5,4,3,4,3,2,2,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
2,4,5,2,2,3,2,3,3,2,2,41.0,0.0,1.0,1.0,2,4,1,1,0,0,0,0,0
1,1,4,6,6,6,1,4,1,3,3,41.0,0.0,1.0,1.0,2,2,0,1,0,0,0,0,0
1,1,3,5,4,2,1,4,4,3,4,41.0,0.0,1.0,1.0,2,2,0,1,0,0,0,0,0
1,1,5,6,5,5,1,3,1,3,2,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
0,5,2,6,4,4,1,5,2,3,5,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
0,4,3,4,2,2,1,5,1,3,4,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
0,4,4,5,3,4,1,5,1,3,3,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
0,3,2,6,6,6,1,5,3,3,5,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
0,4,3,5,3,3,1,4,3,3,4,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
0,4,4,4,2,2,1,4,1,3,3,41.0,0.0,1.0,1.0,2,2,0,1,0,0,0,0,0
0,4,5,4,1,1,1,4,1,3,2,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
0,4,4,6,1,1,1,5,1,3,3,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
0,5,4,5,5,5,1,5,2,3,3,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
2,2,5,2,3,3,6,1,1,3,2,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
2,1,2,6,5,5,4,1,1,3,5,41.0,0.0,1.0,1.0,2,2,0,1,0,0,0,0,0
2,5,4,1,1,1,1,2,1,3,3,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
2,2,3,5,3,3,4,2,1,3,4,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
2,2,3,3,2,2,4,3,1,3,4,41.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0
2,2,4,3,2,2,1,4,1,3,3,41.0,0.0,1.0,1.0,2,2,0,1,0,0,0,0,0
1,6,5,4,4,4,5,6,5,5,5,28.0,1.0,1.0,0.0,4,3,1,1,0,0,0,0,0
1,4,4,4,5,3,3,5,5,5,4,28.0,1.0,1.0,0.0,4,3,1,1,0,0,0,0,0
1,4,5,4,4,6,6,4,5,5,5,28.0,1.0,1.0,0.0,4,3,1,1,0,0,0,0,0
